"","zipcode","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume","sale.dollars.capita","sale.volume.capita"
"2316",51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Amaretto",666,66,0.127512923607122,0.0126364158529581
"2317",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Tequila",2016,156,1.13131313131313,0.0875420875420875
"2318",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Schnapps",4957,376,2.78170594837262,0.210998877665544
"2319",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Amaretto",183,21,0.102693602693603,0.0117845117845118
"2320",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Vodka",9513,1059,5.33838383838384,0.594276094276094
"2321",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Brandy",809,85,0.453984287317621,0.047699214365881
"2322",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Whisky",32761,2889,18.3843995510662,1.62121212121212
"2323",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Distilled Spirits",164,8,0.0920314253647587,0.00448933782267116
"2324",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Rum",10773,742,6.04545454545455,0.41638608305275
"2325",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Misc",4076,228,2.28731762065095,0.127946127946128
"2326",51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Gin",357,45,0.2003367003367,0.0252525252525253
"2327",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Misc",17315,1022,5.25174400970579,0.309978768577495
"2328",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Brandy",5382,460,1.63239308462238,0.139520776463452
"2329",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Gin",6435,661,1.95177434030937,0.200485289657264
"2330",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Schnapps",19220,1369,5.82954200788596,0.415225962996664
"2331",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Tequila",9387,473,2.84713375796178,0.143463754928723
"2332",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Distilled Spirits",462,33,0.140127388535032,0.0100090991810737
"2333",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Whisky",110545,8338,33.528965726418,2.52896572641796
"2334",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Rum",29588,1916,8.97421898695784,0.581134364573855
"2335",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Vodka",34161,3852,10.361237488626,1.16833484986351
"2336",51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Amaretto",828,116,0.251137397634213,0.035183500151653
"2337",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Amaretto",4945,402,0.589321892503873,0.0479084733643189
"2338",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Vodka",124714,11548,14.8628292217852,1.37623644380884
"2339",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Misc",56836,3289,6.77344774162794,0.39196758431653
"2340",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Whisky",246690,17243,29.3993564533429,2.05493981647003
"2341",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Distilled Spirits",3167,144,0.377428196877607,0.0171612441902038
"2342",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Gin",9627,850,1.14730067929925,0.101299010844953
"2343",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Rum",137058,9465,16.3339292098677,1.12799427958527
"2344",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Schnapps",35295,2737,4.20629245620307,0.326182814920748
"2345",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Tequila",31820,1918,3.79215826480753,0.228578238588964
"2346",51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Brandy",12248,879,1.45965915862233,0.104755094744369
"2347",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Gin",36639,2960,2.86735013304116,0.231648145249648
"2348",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Schnapps",52759,3956,4.12889341054938,0.309594615745813
"2349",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Amaretto",6718,712,0.525747378306464,0.0557207700735639
"2350",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Distilled Spirits",16864,1687,1.31976835185475,0.132023790890593
"2351",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Whisky",599154,45242,46.8894975739552,3.54061668492722
"2352",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Brandy",35779,2903,2.80004695570512,0.227187353263422
"2353",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Rum",213144,16539,16.6805446861794,1.29433401158241
"2354",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Vodka",305752,31635,23.9280012521521,2.47573955235561
"2355",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Misc",124469,7804,9.74088276725622,0.610737204570355
"2356",51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Tequila",57679,3811,4.51393019251839,0.298246987008922
"2357",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Rum",69546,4588,67.9824046920821,4.48484848484848
"2358",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Tequila",20828,1269,20.3597262952102,1.24046920821114
"2359",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Schnapps",26509,1882,25.9130009775171,1.8396871945259
"2360",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Distilled Spirits",2623,136,2.56402737047898,0.132942326490714
"2361",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Amaretto",933,113,0.912023460410557,0.110459433040078
"2362",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Vodka",101390,8155,99.1104594330401,7.97165200391007
"2363",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Gin",9984,704,9.75953079178886,0.688172043010753
"2364",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Misc",38752,2432,37.880742913001,2.37732160312805
"2365",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Brandy",6219,412,6.0791788856305,0.402737047898338
"2366",51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Whisky",126267,7461,123.428152492669,7.29325513196481
"2367",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Amaretto",2165,247,0.300819786021954,0.0343198554953453
"2368",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Schnapps",24879,1933,3.4568570237599,0.268584132277338
"2369",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Tequila",25339,1412,3.5207725441156,0.196192858135334
"2370",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Misc",46289,2826,6.43170765596776,0.392663609837432
"2371",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Gin",7734,768,1.07461442267611,0.106711129637349
"2372",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Distilled Spirits",3402,151,0.472696957065444,0.0209809642906767
"2373",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Rum",113016,8278,15.7032096706961,1.1502014728359
"2374",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Vodka",117535,12985,16.3311101847992,1.80422398221481
"2375",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Whisky",211886,15471,29.440878143671,2.14964568570238
"2376",51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Brandy",10941,769,1.52021675698208,0.106850076420731
"2377",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Misc",273,12,0.280287474332649,0.0123203285420945
"2378",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Tequila",149,12,0.152977412731006,0.0123203285420945
"2379",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Gin",18,3,0.0184804928131417,0.00308008213552361
"2380",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Brandy",55,6,0.0564681724845996,0.00616016427104723
"2381",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Whisky",4684,369,4.80903490759754,0.378850102669404
"2382",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Schnapps",179,15,0.183778234086242,0.0154004106776181
"2383",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Amaretto",47,8,0.0482546201232033,0.0082135523613963
"2384",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Rum",1496,101,1.53593429158111,0.103696098562628
"2385",51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Vodka",1106,148,1.13552361396304,0.151950718685832
"2386",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Rum",6027,435,5.0225,0.3625
"2387",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Tequila",947,57,0.789166666666667,0.0475
"2388",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Schnapps",1953,148,1.6275,0.123333333333333
"2389",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Vodka",6524,752,5.43666666666667,0.626666666666667
"2390",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Amaretto",326,49,0.271666666666667,0.0408333333333333
"2391",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Misc",1250,68,1.04166666666667,0.0566666666666667
"2392",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Whisky",14165,1092,11.8041666666667,0.91
"2393",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Brandy",282,20,0.235,0.0166666666666667
"2394",51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Gin",371,30,0.309166666666667,0.025
"2395",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Gin",2856,288,1.21428571428571,0.122448979591837
"2396",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Distilled Spirits",191,8,0.0812074829931973,0.00340136054421769
"2397",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Tequila",3760,234,1.59863945578231,0.0994897959183673
"2398",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Amaretto",379,40,0.161139455782313,0.0170068027210884
"2399",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Rum",21525,1423,9.15178571428571,0.605017006802721
"2400",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Whisky",70098,5900,29.8035714285714,2.50850340136054
"2401",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Brandy",2368,222,1.00680272108844,0.0943877551020408
"2402",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Vodka",25081,2804,10.6636904761905,1.1921768707483
"2403",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Misc",8974,547,3.81547619047619,0.232568027210884
"2404",51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Schnapps",7410,588,3.15051020408163,0.25
"2405",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Misc",2806,142,1.94455994455994,0.0984060984060984
"2406",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Vodka",6635,808,4.5980595980596,0.55994455994456
"2407",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Whisky",13013,1080,9.01801801801802,0.748440748440748
"2408",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Gin",367,47,0.254331254331254,0.0325710325710326
"2409",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Tequila",792,63,0.548856548856549,0.0436590436590437
"2410",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Schnapps",767,60,0.531531531531532,0.0415800415800416
"2411",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Amaretto",23,4,0.0159390159390159,0.00277200277200277
"2412",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Distilled Spirits",124,5,0.0859320859320859,0.00346500346500346
"2413",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Brandy",449,42,0.311157311157311,0.0291060291060291
"2414",51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Rum",5660,377,3.92238392238392,0.261261261261261
"2415",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Gin",34581,2449,7.54878847413229,0.534599432438332
"2416",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Misc",98789,5759,21.5649421523685,1.25714909408426
"2417",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Vodka",250758,21735,54.7387033398821,4.74459724950884
"2418",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Distilled Spirits",5830,759,1.27264789347304,0.165684348395547
"2419",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Brandy",14271,1100,3.11525867714473,0.240122244051517
"2420",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Tequila",64481,3834,14.0757476533508,0.836935166994106
"2421",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Schnapps",67971,4417,14.8375900458415,0.96419995634141
"2422",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Rum",222899,16205,48.6572800698537,3.53743724077712
"2423",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Whisky",398936,26633,87.0849159572146,5.81379611438551
"2424",51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Amaretto",3117,408,0.680419122462344,0.0890635232481991
"2425",51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Tequila",672,24,0.797153024911032,0.0284697508896797
"2426",51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Misc",1431,59,1.69750889679715,0.069988137603796
"2427",51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Gin",445,25,0.527876631079478,0.029655990510083
"2428",51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Whisky",11737,837,13.9228944246738,0.99288256227758
"2429",51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Schnapps",820,55,0.972716488730724,0.0652431791221827
"2430",51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Rum",3836,230,4.55041518386714,0.272835112692764
"2431",51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Vodka",10031,941,11.8991696322657,1.11625148279953
"2432",51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Brandy",261,21,0.309608540925267,0.0249110320284698
"2433",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Schnapps",1350,116,1.22393472348141,0.105167724388033
"2434",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Rum",4932,330,4.47144152311877,0.299184043517679
"2435",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Tequila",1361,97,1.233907524932,0.0879419764279238
"2436",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Whisky",16619,1510,15.0670897552131,1.3689936536718
"2437",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Vodka",7648,943,6.93381686310063,0.85494106980961
"2438",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Brandy",426,46,0.386219401631913,0.0417044424297371
"2439",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Gin",213,22,0.193109700815956,0.0199456029011786
"2440",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Amaretto",137,22,0.124206708975521,0.0199456029011786
"2441",51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Misc",1170,66,1.06074342701723,0.0598368087035358
"2442",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Schnapps",94133,6423,11.2788161993769,0.769590222861251
"2443",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Gin",70165,5131,8.40702132758208,0.614785526000479
"2444",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Tequila",113339,8131,13.5800383417206,0.974239156482147
"2445",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Misc",193517,11912,23.1867960699736,1.42727054876588
"2446",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Whisky",730796,50561,87.562425113827,6.0581116702612
"2447",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Brandy",29959,2145,3.58962377186676,0.257009345794392
"2448",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Distilled Spirits",19731,2211,2.36412652767793,0.264917325664989
"2449",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Rum",370199,26078,44.356458183561,3.12461059190031
"2450",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Vodka",510885,47269,61.2131560028756,5.66367121974599
"2451",51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Amaretto",6929,743,0.830218068535826,0.0890246824826264
"2452",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Tequila",74491,4522,6.25974789915966,0.38
"2453",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Rum",432194,30582,36.3188235294118,2.56991596638655
"2454",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Misc",153454,8660,12.8952941176471,0.727731092436975
"2455",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Amaretto",9582,1204,0.805210084033613,0.101176470588235
"2456",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Gin",28575,2285,2.40126050420168,0.192016806722689
"2457",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Vodka",341719,30161,28.7158823529412,2.53453781512605
"2458",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Brandy",26627,1937,2.23756302521008,0.162773109243697
"2459",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Schnapps",77124,5684,6.48100840336134,0.477647058823529
"2460",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Distilled Spirits",27100,3281,2.27731092436975,0.275714285714286
"2461",51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Whisky",868195,61692,72.9575630252101,5.18420168067227
"2462",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Distilled Spirits",11069,1272,1.11717803794913,0.128381106176827
"2463",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Vodka",182684,17771,18.4380298748486,1.79360113039968
"2464",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Tequila",72701,3682,7.33760597496972,0.371618893823173
"2465",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Amaretto",4893,502,0.493843358901897,0.0506661283811062
"2466",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Rum",189255,13606,19.1012313282196,1.37323375050464
"2467",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Schnapps",63509,4781,6.40987081146548,0.482539362131611
"2468",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Gin",17735,1528,1.78996770286637,0.154218813080339
"2469",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Misc",84709,4868,8.5495559144126,0.491320145337101
"2470",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Brandy",30536,1929,3.08195397658458,0.194691158659669
"2471",51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Whisky",460831,33369,46.5110012111425,3.36788453774727
"2472",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Tequila",642,34,0.337007874015748,0.0178477690288714
"2473",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Brandy",119,12,0.0624671916010499,0.0062992125984252
"2474",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Vodka",7181,687,3.76955380577428,0.360629921259843
"2475",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Misc",814,47,0.427296587926509,0.0246719160104987
"2476",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Schnapps",391,31,0.205249343832021,0.0162729658792651
"2477",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Amaretto",34,5,0.0178477690288714,0.0026246719160105
"2478",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Gin",171,13,0.0897637795275591,0.0068241469816273
"2479",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Whisky",12785,918,6.71128608923885,0.481889763779528
"2480",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Rum",6059,380,3.18057742782152,0.199475065616798
"2481",51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Distilled Spirits",89,3,0.0467191601049869,0.0015748031496063
"2482",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Vodka",37126,3654,13.3259152907394,1.31155778894472
"2483",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Schnapps",10859,892,3.89770279971285,0.320172290021536
"2484",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Gin",4343,399,1.55886575735822,0.14321608040201
"2485",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Brandy",3409,283,1.22361809045226,0.101579325197416
"2486",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Rum",33504,2310,12.0258435032304,0.829145728643216
"2487",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Misc",15675,842,5.62634601579325,0.302225412778177
"2488",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Distilled Spirits",534,30,0.191672648959081,0.0107681263460158
"2489",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Whisky",122092,9652,43.8234027279253,3.46446518305815
"2490",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Tequila",7125,462,2.55743000717875,0.165829145728643
"2491",51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Amaretto",807,118,0.289662598707825,0.0423546302943288
"2492",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Vodka",19281,2218,9.06914393226717,1.04327375352775
"2493",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Rum",20528,1452,9.65569143932267,0.682972718720602
"2494",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Brandy",2605,239,1.22530573847601,0.11241768579492
"2495",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Distilled Spirits",272,13,0.12793979303857,0.00611476952022578
"2496",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Misc",7639,462,3.5931326434619,0.217309501411101
"2497",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Whisky",52981,4392,24.9205079962371,2.06585136406397
"2498",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Tequila",3277,178,1.54139228598307,0.083725305738476
"2499",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Amaretto",617,93,0.290216368767639,0.0437441204139229
"2500",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Gin",3402,349,1.60018814675447,0.164158043273754
"2501",51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Schnapps",4505,347,2.11900282220132,0.163217309501411
"2502",51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Misc",11550,684,8.29145728643216,0.49102656137832
"2503",51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Tequila",4790,272,3.43862167982771,0.195262024407753
"2504",51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Rum",38873,2592,27.9059583632448,1.86073223259153
"2505",51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Amaretto",778,100,0.558506819813352,0.0717875089734386
"2506",51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Whisky",79046,6098,56.7451543431443,4.37760229720029
"2507",51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Brandy",2287,178,1.64178033022254,0.127781765972721
"2508",51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Vodka",33671,3369,24.1715721464465,2.41852117731515
"2509",51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Schnapps",9756,717,7.00358937544867,0.514716439339555
